Record_ID,Parking_Lot_ID,Parking_Lot_Name,Date,Time,Day_of_Week,Is_Weekend,Weather,Temperature_C,Holiday,Capacity,Occupied_Spaces,Available_Spaces,Occupancy_Rate,Parking_Status
271,P008,Bus Station,2025-01-12,07:00,Sunday,Yes,Rainy,35,No,350,119,231,0.34,Available
272,P003,Railway Station,2025-01-12,08:00,Sunday,Yes,Rainy,34,No,250,192,58,0.77,Available
273,P007,University,2025-01-12,09:00,Sunday,Yes,Rainy,34,No,300,228,72,0.76,Available
274,P003,Railway Station,2025-01-12,10:00,Sunday,Yes,Rainy,28,No,250,182,68,0.73,Available
275,P002,City Center,2025-01-12,11:00,Sunday,Yes,Foggy,33,No,300,121,179,0.4,Available
276,P004,Airport,2025-01-12,12:00,Sunday,Yes,Sunny,35,No,150,55,95,0.37,Available
277,P007,University,2025-01-12,13:00,Sunday,Yes,Rainy,18,No,200,55,145,0.28,Available
278,P003,Railway Station,2025-01-12,14:00,Sunday,Yes,Sunny,40,No,100,40,60,0.4,Available
279,P007,University,2025-01-12,15:00,Sunday,Yes,Cloudy,38,No,150,34,116,0.23,Available
280,P004,Airport,2025-01-12,16:00,Sunday,Yes,Cloudy,25,No,200,78,122,0.39,Available
281,P001,Central Mall,2025-01-12,17:00,Sunday,Yes,Foggy,19,No,120,85,35,0.71,Available
282,P002,City Center,2025-01-12,18:00,Sunday,Yes,Foggy,25,No,250,161,89,0.64,Available
283,P004,Airport,2025-01-12,19:00,Sunday,Yes,Cloudy,33,No,350,249,101,0.71,Available
284,P003,Railway Station,2025-01-12,20:00,Sunday,Yes,Sunny,30,No,400,260,140,0.65,Available
285,P002,City Center,2025-01-12,21:00,Sunday,Yes,Sunny,24,No,200,50,150,0.25,Available
286,P004,Airport,2025-01-12,22:00,Sunday,Yes,Sunny,39,No,100,46,54,0.46,Available
287,P008,Bus Station,2025-01-12,23:00,Sunday,Yes,Rainy,26,No,400,157,243,0.39,Available
288,P007,University,2025-01-13,00:00,Monday,No,Foggy,32,No,350,167,183,0.48,Available
289,P005,Tech Park,2025-01-13,01:00,Monday,No,Foggy,23,No,250,130,120,0.52,Available
290,P004,Airport,2025-01-13,02:00,Monday,No,Rainy,22,No,200,99,101,0.49,Available
291,P001,Central Mall,2025-01-13,03:00,Monday,No,Cloudy,21,No,200,94,106,0.47,Available
292,P007,University,2025-01-13,04:00,Monday,No,Sunny,31,No,350,164,186,0.47,Available
293,P003,Railway Station,2025-01-13,05:00,Monday,No,Sunny,30,No,150,68,82,0.45,Available
294,P003,Railway Station,2025-01-13,06:00,Monday,No,Foggy,29,No,250,97,153,0.39,Available
295,P004,Airport,2025-01-13,07:00,Monday,No,Rainy,33,No,100,26,74,0.26,Available
296,P003,Railway Station,2025-01-13,08:00,Monday,No,Rainy,37,No,250,212,38,0.85,Available
297,P008,Bus Station,2025-01-13,09:00,Monday,No,Rainy,21,No,120,109,11,0.91,Full
298,P004,Airport,2025-01-13,10:00,Monday,No,Foggy,34,Yes,250,184,66,0.74,Available
299,P007,University,2025-01-13,11:00,Monday,No,Rainy,18,No,250,103,147,0.41,Available
300,P002,City Center,2025-01-13,12:00,Monday,No,Rainy,34,No,120,57,63,0.47,Available
301,P007,University,2025-01-13,13:00,Monday,No,Rainy,19,No,100,65,35,0.65,Available
302,P007,University,2025-01-13,14:00,Monday,No,Sunny,19,No,250,125,125,0.5,Available
303,P004,Airport,2025-01-13,15:00,Monday,No,Rainy,37,No,350,140,210,0.4,Available
304,P007,University,2025-01-13,16:00,Monday,No,Foggy,27,No,200,70,130,0.35,Available
305,P008,Bus Station,2025-01-13,17:00,Monday,No,Rainy,20,No,400,318,82,0.8,Available
306,P008,Bus Station,2025-01-13,18:00,Monday,No,Cloudy,26,No,180,144,36,0.8,Available
307,P001,Central Mall,2025-01-13,19:00,Monday,No,Rainy,26,No,250,201,49,0.8,Available
308,P002,City Center,2025-01-13,20:00,Monday,No,Foggy,24,No,150,107,43,0.71,Available
309,P003,Railway Station,2025-01-13,21:00,Monday,No,Cloudy,31,No,200,72,128,0.36,Available
310,P001,Central Mall,2025-01-13,22:00,Monday,No,Rainy,34,No,120,64,56,0.53,Available
311,P003,Railway Station,2025-01-13,23:00,Monday,No,Cloudy,18,No,180,69,111,0.38,Available
312,P002,City Center,2025-01-14,00:00,Tuesday,No,Sunny,34,No,250,97,153,0.39,Available
313,P006,Hospital,2025-01-14,01:00,Tuesday,No,Rainy,25,No,250,115,135,0.46,Available
314,P005,Tech Park,2025-01-14,02:00,Tuesday,No,Cloudy,22,No,350,173,177,0.49,Available
315,P005,Tech Park,2025-01-14,03:00,Tuesday,No,Sunny,34,No,120,66,54,0.55,Available
316,P007,University,2025-01-14,04:00,Tuesday,No,Sunny,27,No,250,131,119,0.52,Available
317,P006,Hospital,2025-01-14,05:00,Tuesday,No,Sunny,22,No,350,165,185,0.47,Available
318,P006,Hospital,2025-01-14,06:00,Tuesday,No,Foggy,35,No,150,82,68,0.55,Available
319,P004,Airport,2025-01-14,07:00,Tuesday,No,Rainy,32,No,350,155,195,0.44,Available
320,P008,Bus Station,2025-01-14,08:00,Tuesday,No,Foggy,22,No,300,226,74,0.75,Available
321,P002,City Center,2025-01-14,09:00,Tuesday,No,Sunny,31,No,350,269,81,0.77,Available
322,P003,Railway Station,2025-01-14,10:00,Tuesday,No,Rainy,38,No,100,85,15,0.85,Full
323,P003,Railway Station,2025-01-14,11:00,Tuesday,No,Sunny,22,No,200,92,108,0.46,Available
324,P004,Airport,2025-01-14,12:00,Tuesday,No,Rainy,22,No,300,122,178,0.41,Available
325,P004,Airport,2025-01-14,13:00,Tuesday,No,Foggy,30,No,180,97,83,0.54,Available
326,P002,City Center,2025-01-14,14:00,Tuesday,No,Foggy,39,No,100,53,47,0.53,Available
327,P006,Hospital,2025-01-14,15:00,Tuesday,No,Sunny,38,No,120,57,63,0.47,Available
328,P008,Bus Station,2025-01-14,16:00,Tuesday,No,Sunny,36,No,200,98,102,0.49,Available
329,P004,Airport,2025-01-14,17:00,Tuesday,No,Sunny,27,No,250,194,56,0.78,Available
330,P006,Hospital,2025-01-14,18:00,Tuesday,No,Sunny,37,No,350,291,59,0.83,Available
331,P002,City Center,2025-01-14,19:00,Tuesday,No,Rainy,30,No,350,287,63,0.82,Available
332,P008,Bus Station,2025-01-14,20:00,Tuesday,No,Rainy,33,No,400,340,60,0.85,Available
333,P003,Railway Station,2025-01-14,21:00,Tuesday,No,Foggy,39,No,150,80,70,0.53,Available
334,P008,Bus Station,2025-01-14,22:00,Tuesday,No,Foggy,34,No,300,130,170,0.43,Available
335,P008,Bus Station,2025-01-14,23:00,Tuesday,No,Foggy,18,No,400,199,201,0.5,Available
336,P003,Railway Station,2025-01-15,00:00,Wednesday,No,Cloudy,20,No,250,106,144,0.42,Available
337,P001,Central Mall,2025-01-15,01:00,Wednesday,No,Rainy,31,No,150,87,63,0.58,Available
338,P008,Bus Station,2025-01-15,02:00,Wednesday,No,Foggy,29,No,400,193,207,0.48,Available
339,P004,Airport,2025-01-15,03:00,Wednesday,No,Cloudy,24,No,150,84,66,0.56,Available
340,P005,Tech Park,2025-01-15,04:00,Wednesday,No,Sunny,32,No,250,127,123,0.51,Available
341,P007,University,2025-01-15,05:00,Wednesday,No,Foggy,29,No,150,57,93,0.38,Available
342,P008,Bus Station,2025-01-15,06:00,Wednesday,No,Rainy,34,No,100,42,58,0.42,Available
343,P007,University,2025-01-15,07:00,Wednesday,No,Sunny,23,No,100,45,55,0.45,Available
344,P005,Tech Park,2025-01-15,08:00,Wednesday,No,Sunny,39,No,100,83,17,0.83,Full
345,P007,University,2025-01-15,09:00,Wednesday,No,Sunny,30,No,120,86,34,0.72,Available
346,P004,Airport,2025-01-15,10:00,Wednesday,No,Sunny,23,No,100,89,11,0.89,Full
347,P003,Railway Station,2025-01-15,11:00,Wednesday,No,Rainy,19,No,180,100,80,0.56,Available
348,P005,Tech Park,2025-01-15,12:00,Wednesday,No,Rainy,31,No,180,79,101,0.44,Available
349,P004,Airport,2025-01-15,13:00,Wednesday,No,Rainy,26,No,200,74,126,0.37,Available
350,P007,University,2025-01-15,14:00,Wednesday,No,Sunny,37,No,200,74,126,0.37,Available
351,P006,Hospital,2025-01-15,15:00,Wednesday,No,Cloudy,28,No,100,30,70,0.3,Available
352,P006,Hospital,2025-01-15,16:00,Wednesday,No,Foggy,38,No,250,116,134,0.46,Available
353,P005,Tech Park,2025-01-15,17:00,Wednesday,No,Cloudy,23,No,150,115,35,0.77,Available
354,P004,Airport,2025-01-15,18:00,Wednesday,No,Sunny,27,No,120,111,9,0.93,Full
355,P008,Bus Station,2025-01-15,19:00,Wednesday,No,Rainy,20,No,350,283,67,0.81,Available
356,P006,Hospital,2025-01-15,20:00,Wednesday,No,Sunny,28,No,200,152,48,0.76,Available
357,P007,University,2025-01-15,21:00,Wednesday,No,Rainy,34,No,180,93,87,0.52,Available
358,P001,Central Mall,2025-01-15,22:00,Wednesday,No,Cloudy,30,No,120,54,66,0.45,Available
359,P005,Tech Park,2025-01-15,23:00,Wednesday,No,Sunny,25,No,350,170,180,0.49,Available
360,P003,Railway Station,2025-01-16,00:00,Thursday,No,Sunny,19,No,150,62,88,0.41,Available
361,P002,City Center,2025-01-16,01:00,Thursday,No,Cloudy,33,No,100,38,62,0.38,Available
362,P005,Tech Park,2025-01-16,02:00,Thursday,No,Foggy,31,Yes,200,89,111,0.45,Available
363,P007,University,2025-01-16,03:00,Thursday,No,Foggy,18,No,100,41,59,0.41,Available
364,P006,Hospital,2025-01-16,04:00,Thursday,No,Sunny,31,No,120,55,65,0.46,Available
365,P006,Hospital,2025-01-16,05:00,Thursday,No,Rainy,34,No,250,112,138,0.45,Available
366,P007,University,2025-01-16,06:00,Thursday,No,Sunny,26,No,350,157,193,0.45,Available
367,P003,Railway Station,2025-01-16,07:00,Thursday,No,Sunny,34,No,250,106,144,0.42,Available
368,P008,Bus Station,2025-01-16,08:00,Thursday,No,Sunny,36,No,200,176,24,0.88,Available
369,P004,Airport,2025-01-16,09:00,Thursday,No,Rainy,27,No,200,142,58,0.71,Available
370,P005,Tech Park,2025-01-16,10:00,Thursday,No,Rainy,40,No,400,336,64,0.84,Available
371,P005,Tech Park,2025-01-16,11:00,Thursday,No,Rainy,40,No,100,55,45,0.55,Available
372,P008,Bus Station,2025-01-16,12:00,Thursday,No,Rainy,24,No,180,98,82,0.54,Available
373,P004,Airport,2025-01-16,13:00,Thursday,No,Foggy,25,No,350,169,181,0.48,Available
374,P001,Central Mall,2025-01-16,14:00,Thursday,No,Foggy,30,No,300,115,185,0.38,Available
375,P005,Tech Park,2025-01-16,15:00,Thursday,No,Rainy,22,No,150,49,101,0.33,Available
376,P007,University,2025-01-16,16:00,Thursday,No,Cloudy,38,No,150,61,89,0.41,Available
377,P004,Airport,2025-01-16,17:00,Thursday,No,Sunny,34,No,100,77,23,0.77,Available
378,P007,University,2025-01-16,18:00,Thursday,No,Cloudy,24,No,180,150,30,0.83,Available
379,P001,Central Mall,2025-01-16,19:00,Thursday,No,Sunny,26,No,350,260,90,0.74,Available
380,P007,University,2025-01-16,20:00,Thursday,No,Foggy,34,No,250,205,45,0.82,Available
381,P004,Airport,2025-01-16,21:00,Thursday,No,Cloudy,21,No,180,76,104,0.42,Available
382,P001,Central Mall,2025-01-16,22:00,Thursday,No,Rainy,34,No,250,131,119,0.52,Available
383,P003,Railway Station,2025-01-16,23:00,Thursday,No,Rainy,27,Yes,200,72,128,0.36,Available
384,P002,City Center,2025-01-17,00:00,Friday,No,Cloudy,40,No,300,122,178,0.41,Available
385,P006,Hospital,2025-01-17,01:00,Friday,No,Sunny,25,No,400,197,203,0.49,Available
386,P002,City Center,2025-01-17,02:00,Friday,No,Cloudy,18,No,400,173,227,0.43,Available
387,P008,Bus Station,2025-01-17,03:00,Friday,No,Foggy,22,No,120,67,53,0.56,Available
388,P001,Central Mall,2025-01-17,04:00,Friday,No,Foggy,27,No,400,180,220,0.45,Available
389,P003,Railway Station,2025-01-17,05:00,Friday,No,Foggy,19,No,180,81,99,0.45,Available
390,P008,Bus Station,2025-01-17,06:00,Friday,No,Cloudy,36,No,200,98,102,0.49,Available
391,P006,Hospital,2025-01-17,07:00,Friday,No,Foggy,35,No,200,84,116,0.42,Available
392,P007,University,2025-01-17,08:00,Friday,No,Cloudy,23,No,350,279,71,0.8,Available
393,P001,Central Mall,2025-01-17,09:00,Friday,No,Cloudy,31,No,150,117,33,0.78,Available
394,P004,Airport,2025-01-17,10:00,Friday,No,Foggy,37,No,100,62,38,0.62,Available
395,P002,City Center,2025-01-17,11:00,Friday,No,Cloudy,34,No,200,103,97,0.52,Available
396,P007,University,2025-01-17,12:00,Friday,No,Foggy,34,No,180,85,95,0.47,Available
397,P007,University,2025-01-17,13:00,Friday,No,Rainy,35,No,400,181,219,0.45,Available
398,P005,Tech Park,2025-01-17,14:00,Friday,No,Cloudy,30,No,200,95,105,0.47,Available
399,P004,Airport,2025-01-17,15:00,Friday,No,Rainy,24,No,250,130,120,0.52,Available
400,P001,Central Mall,2025-01-17,16:00,Friday,No,Cloudy,37,No,300,142,158,0.47,Available
401,P006,Hospital,2025-01-17,17:00,Friday,No,Foggy,31,No,120,113,7,0.94,Full
402,P004,Airport,2025-01-17,18:00,Friday,No,Cloudy,36,No,250,191,59,0.76,Available
403,P004,Airport,2025-01-17,19:00,Friday,No,Sunny,35,No,400,311,89,0.78,Available
404,P005,Tech Park,2025-01-17,20:00,Friday,No,Foggy,35,No,350,271,79,0.77,Available
405,P001,Central Mall,2025-01-17,21:00,Friday,No,Cloudy,38,No,150,84,66,0.56,Available
406,P007,University,2025-01-17,22:00,Friday,No,Sunny,18,No,400,187,213,0.47,Available
407,P006,Hospital,2025-01-17,23:00,Friday,No,Foggy,34,No,100,31,69,0.31,Available
408,P004,Airport,2025-01-18,00:00,Saturday,Yes,Rainy,38,No,200,79,121,0.4,Available
409,P007,University,2025-01-18,01:00,Saturday,Yes,Foggy,35,No,180,79,101,0.44,Available
410,P006,Hospital,2025-01-18,02:00,Saturday,Yes,Cloudy,27,No,100,28,72,0.28,Available
411,P007,University,2025-01-18,03:00,Saturday,Yes,Cloudy,30,No,100,45,55,0.45,Available
412,P007,University,2025-01-18,04:00,Saturday,Yes,Sunny,28,No,400,133,267,0.33,Available
413,P001,Central Mall,2025-01-18,05:00,Saturday,Yes,Rainy,21,No,180,65,115,0.36,Available
414,P002,City Center,2025-01-18,06:00,Saturday,Yes,Rainy,22,No,400,144,256,0.36,Available
415,P003,Railway Station,2025-01-18,07:00,Saturday,Yes,Sunny,20,No,250,101,149,0.4,Available
416,P002,City Center,2025-01-18,08:00,Saturday,Yes,Foggy,36,No,150,98,52,0.65,Available
417,P005,Tech Park,2025-01-18,09:00,Saturday,Yes,Cloudy,38,Yes,120,78,42,0.65,Available
418,P008,Bus Station,2025-01-18,10:00,Saturday,Yes,Cloudy,32,No,300,211,89,0.7,Available
419,P008,Bus Station,2025-01-18,11:00,Saturday,Yes,Sunny,39,No,200,65,135,0.33,Available
420,P006,Hospital,2025-01-18,12:00,Saturday,Yes,Rainy,24,No,120,47,73,0.39,Available
421,P004,Airport,2025-01-18,13:00,Saturday,Yes,Rainy,21,No,150,67,83,0.45,Available
422,P001,Central Mall,2025-01-18,14:00,Saturday,Yes,Sunny,30,No,150,43,107,0.29,Available
423,P007,University,2025-01-18,15:00,Saturday,Yes,Cloudy,26,No,250,84,166,0.34,Available
424,P007,University,2025-01-18,16:00,Saturday,Yes,Sunny,33,No,150,39,111,0.26,Available
425,P003,Railway Station,2025-01-18,17:00,Saturday,Yes,Rainy,22,No,200,147,53,0.73,Available
426,P001,Central Mall,2025-01-18,18:00,Saturday,Yes,Cloudy,20,No,100,82,18,0.82,Full
427,P006,Hospital,2025-01-18,19:00,Saturday,Yes,Sunny,37,No,150,119,31,0.79,Available
428,P005,Tech Park,2025-01-18,20:00,Saturday,Yes,Sunny,40,No,200,138,62,0.69,Available
429,P006,Hospital,2025-01-18,21:00,Saturday,Yes,Sunny,18,No,250,75,175,0.3,Available
430,P006,Hospital,2025-01-18,22:00,Saturday,Yes,Rainy,29,No,150,72,78,0.48,Available
431,P007,University,2025-01-18,23:00,Saturday,Yes,Cloudy,37,No,100,33,67,0.33,Available
432,P004,Airport,2025-01-19,00:00,Sunday,Yes,Sunny,32,No,120,28,92,0.23,Available
433,P005,Tech Park,2025-01-19,01:00,Sunday,Yes,Rainy,19,No,120,41,79,0.34,Available
434,P008,Bus Station,2025-01-19,02:00,Sunday,Yes,Sunny,20,No,400,127,273,0.32,Available
435,P007,University,2025-01-19,03:00,Sunday,Yes,Sunny,32,Yes,400,155,245,0.39,Available
436,P003,Railway Station,2025-01-19,04:00,Sunday,Yes,Sunny,38,No,200,58,142,0.29,Available
437,P007,University,2025-01-19,05:00,Sunday,Yes,Sunny,32,No,100,30,70,0.3,Available
438,P004,Airport,2025-01-19,06:00,Sunday,Yes,Cloudy,39,No,150,54,96,0.36,Available
439,P006,Hospital,2025-01-19,07:00,Sunday,Yes,Cloudy,34,No,250,99,151,0.4,Available
440,P005,Tech Park,2025-01-19,08:00,Sunday,Yes,Foggy,23,No,100,67,33,0.67,Available
441,P001,Central Mall,2025-01-19,09:00,Sunday,Yes,Sunny,19,No,200,135,65,0.68,Available
442,P002,City Center,2025-01-19,10:00,Sunday,Yes,Cloudy,18,No,150,90,60,0.6,Available
443,P001,Central Mall,2025-01-19,11:00,Sunday,Yes,Rainy,38,No,250,79,171,0.32,Available
444,P005,Tech Park,2025-01-19,12:00,Sunday,Yes,Foggy,22,No,250,88,162,0.35,Available
445,P001,Central Mall,2025-01-19,13:00,Sunday,Yes,Sunny,23,No,400,151,249,0.38,Available
446,P006,Hospital,2025-01-19,14:00,Sunday,Yes,Rainy,21,Yes,300,108,192,0.36,Available
447,P002,City Center,2025-01-19,15:00,Sunday,Yes,Rainy,27,No,300,120,180,0.4,Available
448,P005,Tech Park,2025-01-19,16:00,Sunday,Yes,Foggy,29,No,100,34,66,0.34,Available
449,P008,Bus Station,2025-01-19,17:00,Sunday,Yes,Sunny,18,No,300,196,104,0.65,Available
450,P005,Tech Park,2025-01-19,18:00,Sunday,Yes,Cloudy,34,No,300,206,94,0.69,Available
451,P001,Central Mall,2025-01-19,19:00,Sunday,Yes,Foggy,20,No,180,107,73,0.59,Available
452,P001,Central Mall,2025-01-19,20:00,Sunday,Yes,Foggy,33,No,300,229,71,0.76,Available
453,P006,Hospital,2025-01-19,21:00,Sunday,Yes,Cloudy,23,No,250,70,180,0.28,Available
454,P006,Hospital,2025-01-19,22:00,Sunday,Yes,Foggy,24,No,250,101,149,0.4,Available
455,P003,Railway Station,2025-01-19,23:00,Sunday,Yes,Rainy,21,No,100,29,71,0.29,Available
456,P005,Tech Park,2025-01-20,00:00,Monday,No,Rainy,28,No,100,54,46,0.54,Available
457,P002,City Center,2025-01-20,01:00,Monday,No,Cloudy,38,No,250,99,151,0.4,Available
458,P008,Bus Station,2025-01-20,02:00,Monday,No,Rainy,37,No,180,101,79,0.56,Available
459,P001,Central Mall,2025-01-20,03:00,Monday,No,Cloudy,23,No,100,26,74,0.26,Available
460,P004,Airport,2025-01-20,04:00,Monday,No,Cloudy,24,No,200,78,122,0.39,Available
461,P003,Railway Station,2025-01-20,05:00,Monday,No,Rainy,29,No,300,136,164,0.45,Available
462,P004,Airport,2025-01-20,06:00,Monday,No,Cloudy,38,No,150,69,81,0.46,Available
463,P002,City Center,2025-01-20,07:00,Monday,No,Sunny,18,Yes,350,157,193,0.45,Available
464,P008,Bus Station,2025-01-20,08:00,Monday,No,Sunny,25,No,300,226,74,0.75,Available
465,P001,Central Mall,2025-01-20,09:00,Monday,No,Foggy,33,No,180,127,53,0.71,Available
466,P002,City Center,2025-01-20,10:00,Monday,No,Cloudy,24,No,250,205,45,0.82,Available
467,P005,Tech Park,2025-01-20,11:00,Monday,No,Foggy,20,No,100,61,39,0.61,Available
468,P005,Tech Park,2025-01-20,12:00,Monday,No,Cloudy,37,No,350,140,210,0.4,Available
469,P002,City Center,2025-01-20,13:00,Monday,No,Sunny,39,No,400,199,201,0.5,Available
470,P008,Bus Station,2025-01-20,14:00,Monday,No,Foggy,20,No,200,81,119,0.41,Available
471,P004,Airport,2025-01-20,15:00,Monday,No,Foggy,24,No,400,182,218,0.46,Available
472,P006,Hospital,2025-01-20,16:00,Monday,No,Cloudy,40,No,350,140,210,0.4,Available
473,P005,Tech Park,2025-01-20,17:00,Monday,No,Sunny,40,No,200,165,35,0.82,Available
474,P003,Railway Station,2025-01-20,18:00,Monday,No,Sunny,24,No,400,334,66,0.83,Available
475,P002,City Center,2025-01-20,19:00,Monday,No,Cloudy,36,No,300,239,61,0.8,Available
476,P002,City Center,2025-01-20,20:00,Monday,No,Foggy,39,No,350,278,72,0.79,Available
477,P008,Bus Station,2025-01-20,21:00,Monday,No,Rainy,18,No,400,187,213,0.47,Available
478,P008,Bus Station,2025-01-20,22:00,Monday,No,Rainy,37,No,400,171,229,0.43,Available
479,P006,Hospital,2025-01-20,23:00,Monday,No,Foggy,22,No,400,196,204,0.49,Available
480,P004,Airport,2025-01-21,00:00,Tuesday,No,Sunny,18,No,200,96,104,0.48,Available
481,P001,Central Mall,2025-01-21,01:00,Tuesday,No,Sunny,39,No,300,131,169,0.44,Available
482,P006,Hospital,2025-01-21,02:00,Tuesday,No,Foggy,36,No,150,59,91,0.39,Available
483,P003,Railway Station,2025-01-21,03:00,Tuesday,No,Sunny,34,No,120,38,82,0.32,Available
484,P002,City Center,2025-01-21,04:00,Tuesday,No,Foggy,24,No,400,199,201,0.5,Available
485,P006,Hospital,2025-01-21,05:00,Tuesday,No,Sunny,29,No,250,129,121,0.52,Available
486,P007,University,2025-01-21,06:00,Tuesday,No,Rainy,23,No,180,77,103,0.43,Available
487,P007,University,2025-01-21,07:00,Tuesday,No,Sunny,21,No,180,87,93,0.48,Available
488,P002,City Center,2025-01-21,08:00,Tuesday,No,Cloudy,32,No,300,250,50,0.83,Available
489,P007,University,2025-01-21,09:00,Tuesday,No,Rainy,31,No,350,278,72,0.79,Available
490,P004,Airport,2025-01-21,10:00,Tuesday,No,Rainy,26,No,200,152,48,0.76,Available
491,P007,University,2025-01-21,11:00,Tuesday,No,Sunny,32,No,120,47,73,0.39,Available
492,P007,University,2025-01-21,12:00,Tuesday,No,Cloudy,31,No,200,104,96,0.52,Available
493,P004,Airport,2025-01-21,13:00,Tuesday,No,Sunny,29,No,100,42,58,0.42,Available
494,P007,University,2025-01-21,14:00,Tuesday,No,Cloudy,31,No,150,63,87,0.42,Available
495,P002,City Center,2025-01-21,15:00,Tuesday,No,Rainy,37,No,150,84,66,0.56,Available
496,P005,Tech Park,2025-01-21,16:00,Tuesday,No,Foggy,37,No,400,166,234,0.41,Available
497,P002,City Center,2025-01-21,17:00,Tuesday,No,Cloudy,20,No,180,144,36,0.8,Available
498,P003,Railway Station,2025-01-21,18:00,Tuesday,No,Rainy,23,No,350,273,77,0.78,Available
499,P006,Hospital,2025-01-21,19:00,Tuesday,No,Rainy,21,No,250,204,46,0.82,Available
500,P008,Bus Station,2025-01-21,20:00,Tuesday,No,Rainy,39,No,400,332,68,0.83,Available
501,P004,Airport,2025-01-21,21:00,Tuesday,No,Rainy,32,No,120,48,72,0.4,Available
502,P004,Airport,2025-01-21,22:00,Tuesday,No,Sunny,35,No,300,130,170,0.43,Available
503,P008,Bus Station,2025-01-21,23:00,Tuesday,No,Sunny,27,No,180,65,115,0.36,Available
504,P007,University,2025-01-22,00:00,Wednesday,No,Rainy,28,No,150,86,64,0.57,Available
505,P007,University,2025-01-22,01:00,Wednesday,No,Sunny,23,No,400,160,240,0.4,Available
506,P005,Tech Park,2025-01-22,02:00,Wednesday,No,Rainy,30,No,150,68,82,0.45,Available
507,P002,City Center,2025-01-22,03:00,Wednesday,No,Rainy,39,No,180,79,101,0.44,Available
508,P004,Airport,2025-01-22,04:00,Wednesday,No,Rainy,22,No,100,46,54,0.46,Available
509,P002,City Center,2025-01-22,05:00,Wednesday,No,Sunny,20,No,250,119,131,0.48,Available
510,P003,Railway Station,2025-01-22,06:00,Wednesday,No,Foggy,27,No,350,146,204,0.42,Available
511,P008,Bus Station,2025-01-22,07:00,Wednesday,No,Rainy,22,No,120,47,73,0.39,Available
512,P006,Hospital,2025-01-22,08:00,Wednesday,No,Cloudy,29,No,250,191,59,0.76,Available
513,P001,Central Mall,2025-01-22,09:00,Wednesday,No,Sunny,31,No,250,206,44,0.82,Available
514,P004,Airport,2025-01-22,10:00,Wednesday,No,Sunny,32,No,350,271,79,0.77,Available
515,P005,Tech Park,2025-01-22,11:00,Wednesday,No,Foggy,28,No,300,127,173,0.42,Available
516,P001,Central Mall,2025-01-22,12:00,Wednesday,No,Cloudy,23,No,120,61,59,0.51,Available
517,P005,Tech Park,2025-01-22,13:00,Wednesday,No,Rainy,33,No,150,62,88,0.41,Available
518,P007,University,2025-01-22,14:00,Wednesday,No,Foggy,24,No,180,61,119,0.34,Available
